Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
32015,657.7195329801501,215.41493004828922,195.3676886400659,1.116464464679677,0.4322944189127978,32375,195.9671560162992,0.7649227358670553,0.9892097732871703,0.9428902308728575,0.9546105343991488,0.0065635921736298735,0.003308929665932746,0.8986478342060683,0.9972757903387669,SEKER
32026,641.8244621929402,228.73104255196617,175.7419375154163,1.3123233675850208,0.6486371153508758,32349,207.51282660967993,0.783410818200308,0.9895337867345817,0.9349897253263807,0.8743574351641444,0.007239471636417028,0.002625561908906837,0.7650517112664768,0.9974698323097422,SEKER
32038,669.3732350380955,219.3208878659413,178.903210158773,1.2350965027849996,0.5952263948647525,32308,200.45992512168198,0.7701542076440187,0.9907893126646886,0.9657645572322631,0.8900840236280207,0.0070059243327487706,0.002836870487856685,0.8101173625970172,0.998582308165084,SEKER
32044,649.2558686035054,216.83960939190712,194.05486282393804,1.1595689502535538,0.48930146712893924,32395,197.04929751422364,0.780993175622766,0.9881062353991538,0.9508753103533739,0.9340295975889626,0.006890796252977957,0.003119414816922969,0.8769011112470358,0.9979968948343906,SEKER
32057,629.3047974359188,219.1028446267804,188.83143912985255,1.142033806442762,0.48022525021522766,32301,206.62823051894176,0.7781857464389145,0.9922583879854923,0.9778681446023111,0.9348120140500815,0.006843082614770563,0.0031284878239964667,0.8720417155011055,0.9987667947586546,SEKER
32066,674.6937386805753,237.58312827421776,177.38161200291634,1.3768406063645042,0.6820833695227955,32481,199.8188588596651,0.7747179625024774,0.9868446528174231,0.8992640776575237,0.8571682330507757,0.007396625660675289,0.0023844197753581345,0.7378987520800602,0.9963026285856049,SEKER
32109,684.2898181624331,233.90296538971398,179.49787650615755,1.2358855714792938,0.5952527852446688,32567,204.62670906423543,0.7705154372442565,0.9855115331197135,0.9242841843570445,0.9039423282391825,0.006913230204389569,0.0028378806181497225,0.8075439448587324,0.9988305795218141,SEKER
32114,659.6637347872821,226.36380984878087,184.97310073236363,1.213730439932743,0.561750706496753,32393,204.1093540104635,0.7570400892640013,0.9910039674960823,0.9572070060974713,0.9077702811966041,0.0068705403683880315,0.0029507710237949166,0.8206191680941437,0.9992881680906219,SEKER
32167,664.8935967136259,213.20617329935772,192.6140502614058,1.160232879080471,0.510652414389485,32521,202.5431983941907,0.758648363109129,0.9890133299733972,0.9502181862316309,0.9228572284733411,0.0069033923787953045,0.0030728176207476692,0.8551453669902286,0.997705080415016,SEKER
32213,642.739829758934,227.14942616770887,184.259859846097,1.1963597532760446,0.5401934814551872,32585,200.44083507620954,0.7640188202659205,0.9872043600134509,0.9252599030211651,0.9130545192097236,0.0069736340429629425,0.002923126436543539,0.820804730214138,1.0001247592700748,SEKER
32218,670.160179184109,234.65184246470187,183.0781138208798,1.2117640749054635,0.5614347420945163,32566,197.74471026861983,0.7581114950038901,0.9910969819113246,0.9473208367912873,0.9082762655292055,0.0068210904811325185,0.0029067814590920927,0.831848321778662,0.998403288753477,SEKER
32233,682.4302912636053,216.49162212561998,189.44304550387994,1.165998409833474,0.5403616726608546,32710,208.77507521197597,0.7781480267831188,0.9850070394830832,0.911368823461958,0.9224517728514663,0.006931587301409933,0.002954200321992723,0.8451972937429882,1.0004626560739314,SEKER
32251,643.5787192635332,220.94200730867882,186.68219705921632,1.1743158308010146,0.532787676105762,32514,208.7267290012456,0.7626624608100095,0.9910947284768092,0.9834828311036986,0.9227447610841575,0.0067957872727416845,0.0030207125847610495,0.8446945961932739,0.9981455292022159,SEKER
32258,652.0015033221805,218.77384117735934,188.52979273970342,1.2131454847721723,0.5421602712157522,32612,200.98160676649567,0.7811012919909958,0.9889701213643122,0.9447200969125933,0.9109425263344656,0.00681795324184461,0.0029485924548302155,0.839724424519012,0.9987081215257049,SEKER
32262,648.8936346566746,229.33005344948955,187.29033862315998,1.1849624027689183,0.5502068875720918,32563,201.27173229110565,0.7791125893737127,0.991623301405756,0.9489704571137592,0.9094376191033517,0.006986334999804771,0.002910538983628735,0.8318802617535465,0.9992068933883922,SEKER
32279,637.3891218448052,209.68799257409572,186.61888296337378,1.1850330629876293,0.504132307854663,32623,197.56045659969988,0.7926042669382892,0.9895603843723252,0.9758064197584999,0.9297388854308318,0.00669143119865502,0.0030641337642610283,0.8727189080446772,0.9976592052965176,SEKER
32323,652.8817380336483,205.5180464641099,189.09098919389544,1.1366541948354199,0.4958156535480809,32615,204.99124763938505,0.7842328944875351,0.9897299149270806,0.9571702394850609,0.9345235781924489,0.006661908223828488,0.003103718639665954,0.8724751992619578,0.9994284874029623,SEKER
32338,659.6321850094607,223.48459280088545,191.95284556377132,1.1690976812509752,0.5440517114382443,32672,202.32013867430754,0.7805809331106122,0.990887956631872,0.9441681056999837,0.916519295389306,0.006964794493516458,0.0029764149992800018,0.8381503593061946,0.9984911627472316,SEKER
32355,665.0732647751576,225.80472839369486,186.6896162387054,1.1788666712496478,0.5375940809476317,32720,203.0585565463923,0.7849608225839572,0.9897122085156291,0.9353940080825199,0.9201119490975253,0.006828011206392298,0.0030704864309894046,0.851053843728446,0.9985389399182317,SEKER
32368,669.1430588852797,212.72001547717792,187.24962176115872,1.2023595687646376,0.547981829208587,32806,196.96015170639828,0.7579014295809797,0.9858211558661809,0.8887404590599887,0.9197219341761217,0.006896485012778102,0.0029800450082250766,0.838115502226595,0.9988074993886836,SEKER
32376,645.770171013865,219.30580181758933,186.97592925305352,1.1770824446975456,0.5011284913023595,32608,204.0719950076089,0.784198474368989,0.9930188772097238,0.9837252749115694,0.9291244134821794,0.006919704556488275,0.003034050912924353,0.8550288264586927,0.9989738106421028,SEKER
32433,644.4087964133814,223.81686259495848,183.89265131346735,1.1885779143566462,0.5111803778787142,32775,201.15813179697378,0.769460298771768,0.9893964861666327,0.9536946207874246,0.9258832820661888,0.006668242399751469,0.003050296338475031,0.8479538155645014,0.9997256194670706,SEKER
32465,666.39132871177,217.5356993471733,181.4143155637672,1.216818904961446,0.5796548191727757,32767,200.43416409478263,0.7666047613811305,0.9897302755280956,0.9513482773285347,0.9033858867102185,0.006974481525195211,0.002823090700453855,0.8133812278020194,0.9993411089999432,SEKER
32514,628.3273455709287,230.21762661977866,186.7794890333364,1.1789738544202646,0.5328518573283401,32843,197.8435997158629,0.7828070570724656,0.9899058693375729,0.9713153280606748,0.9199857788955668,0.00684538147964414,0.002972344576866967,0.8448664207691484,0.9993820245501202,SEKER
32518,650.0071231038503,216.30577672818885,188.4662481277602,1.1838027439126855,0.5342287384174179,32811,208.5822892170651,0.7570125975976111,0.9911791589901076,0.9701886961670056,0.9167985359323783,0.0068930964156375465,0.002995293832652028,0.8318954213802959,0.9990749619301285,SEKER
32518,670.87791333815,221.87397413746095,178.08441808927813,1.19263620845445,0.5286742558805618,32842,211.18652930131654,0.7955186247873611,0.9895625391315319,0.957551984496423,0.9227335357261067,0.006806886595001994,0.0030281993220107697,0.8494140972969704,0.9980560866798686,SEKER
32525,648.9333738178356,221.32542193928344,185.1586267782481,1.2204310794442712,0.5713610608221473,33000,207.30331205147561,0.771458617196106,0.9853186396184952,0.928420012027873,0.9018140481483276,0.0068982799933450965,0.002844607795758076,0.8294355506658276,0.9974838757372383,SEKER
32578,679.9695459600828,218.76757300426797,182.19772100506643,1.2278269671459712,0.6065579682112446,32901,198.02707002936063,0.7855530154224832,0.9899248815750684,0.9448934300024825,0.8959314493050464,0.007035390531341463,0.0027878784246336877,0.8035031376600188,0.9993688689056797,SEKER
32581,648.5344707140997,223.8449909360179,186.3817300653865,1.1845784323531958,0.5764406674059332,32851,201.3311421962056,0.7714116496410555,0.9920253630312631,0.9694397849172957,0.9071527973708601,0.006798545954137527,0.002857928293089612,0.8276081807613396,1.0000142962392196,SEKER
32615,675.8047811317966,229.17885797083784,192.04209555224764,1.1443324438724387,0.4733213288602265,33016,196.63691889763314,0.8082264373445551,0.9875197506550201,0.9303732676732551,0.93206012685346,0.006551699860350991,0.0031779517155913397,0.8660729207430339,0.9970929834933795,SEKER
32622,675.2666262594767,225.0118277651536,178.15767130054476,1.3186330543415212,0.6488620868602384,32902,206.85860275782483,0.7784786849223869,0.9909088378063854,0.943804923941728,0.863213479141115,0.007144787780224001,0.00244667816191235,0.7520012390026747,0.9962713799370989,SEKER
32698,664.8890625468341,228.05404337978896,180.70544322882543,1.2082946136021606,0.5698332901443749,32994,200.0732842278566,0.7682604180712096,0.9915236784480018,0.9646750949566534,0.905519425260609,0.006818328288336624,0.0028987221926727136,0.8290013155591723,0.9977789792744535,SEKER
32705,667.2069007525995,217.76282844494992,183.82034490300603,1.1886116445446313,0.551431717055221,33021,204.77860425123305,0.7833788075255839,0.9899218629997455,0.9608672365559946,0.9089408309737894,0.006829316754651541,0.0028895535955295684,0.8307189991563572,0.9999375604408752,SEKER
32713,669.3949900393294,201.85494905730525,193.4060363623648,1.1326043878505936,0.4390998917129753,33020,196.259411009421,0.7995058562588601,0.9910614850485823,0.9421879278724207,0.9436208543457041,0.006601574803159648,0.0033167900086980453,0.8934777639159699,0.999072199358724,SEKER
32729,654.5430541656199,218.21004436306796,194.04901412988855,1.0882254148818056,0.4201607295811426,33066,204.70049934817783,0.7729745125983473,0.9897581134017154,0.9535300309767442,0.9569388273612355,0.006530187186372231,0.0033211828201245583,0.8953711858663703,0.9991181803392587,SEKER
32774,679.5374811900713,224.16769920584355,187.2567067293868,1.188443804525955,0.5382478739574615,33120,203.98498592989586,0.7890896842984614,0.988880951797146,0.9416242563490889,0.9097564599524621,0.006709385795678297,0.002945642227803113,0.8414187622114375,0.9985943035453705,SEKER
32775,665.4828039463146,220.00152878520424,190.83071916733334,1.1563178525902051,0.4997751365794549,33062,211.26212751646213,0.7729456146735222,0.9934062121829897,0.9732101733079231,0.925317515021627,0.006650405640283757,0.0030970169430657073,0.865374567502491,0.9985590610660259,SEKER
32795,657.6587521057438,215.2580088118929,188.43905351925497,1.21642914729362,0.550184987123074,33091,202.59915671864763,0.7785759581389282,0.9904608649056402,0.9624468281322971,0.9050931474460914,0.006961435692365638,0.002877035300568295,0.8201259504215314,0.9982156540354071,SEKER
32796,666.0683022582735,226.28082472577796,180.04602629542856,1.2076483848276018,0.539780949649883,33111,209.10666414777972,0.7958834480212131,0.9909227243510057,0.9642265679975871,0.915740438799209,0.006753132339989133,0.0029190953174465877,0.8385131059333623,0.9992228246244216,SEKER
32799,677.6119683066634,217.27458255338175,190.69619801042404,1.1552458324516732,0.49996761967900877,33087,205.7344096806835,0.7496164253874971,0.990626892477324,0.9687900287235791,0.929888869393051,0.006817686382725561,0.003098292581854195,0.8640354617819703,0.9978090251660958,SEKER
32829,671.8037619407825,222.20271590729382,182.2461005209659,1.1887062141501776,0.5240832482587414,33154,207.79938896331296,0.7893839892842779,0.9897266709421682,0.9488535117275128,0.9265482227061314,0.006677997183294967,0.0029730131370614217,0.8510113238761617,0.9974555035017487,SEKER
32836,682.4274168574984,224.78528687900362,190.88660985553554,1.1465720234796608,0.4693032328018517,33225,203.9333879821565,0.8011894007334557,0.9900169741707824,0.92669486387973,0.9341218366785957,0.006617194831462893,0.0031411821371957784,0.8726428670828814,0.9990997917195937,SEKER
32849,647.4149959592572,221.04247248018248,186.47113477680622,1.2547157240455868,0.6242565231594481,33245,203.26427913719286,0.7489658016248394,0.9863905043171932,0.9363431343805464,0.8931594137724647,0.007037869529368302,0.0027504406009258527,0.7903542515705504,0.9982282149391533,SEKER
32870,669.8249669383051,227.84459582982228,188.29499649890337,1.168892641765937,0.5071061858276695,33198,208.16503922024074,0.7818347271999235,0.9900603607547777,0.9658477125480462,0.9275138927498398,0.006784753854659108,0.003069066946442359,0.8613467750175322,0.9996009515638486,SEKER
32885,681.6969888334727,230.18999287204107,189.3035337638857,1.234992690972851,0.5801934091798725,33225,203.34033993520856,0.7936277002858543,0.9887048948885668,0.9550786120008803,0.8964897991810212,0.006779940210071332,0.0029009689343557094,0.8215264328251392,0.9984288473671634,SEKER
32920,654.3242973189143,221.0672139738374,196.88425828220153,1.1308230179588181,0.4827774990108293,33376,207.22516803014824,0.7804151126205864,0.9862750666676895,0.9166473343317649,0.9345503413106762,0.0066583981151240364,0.003145429018984384,0.8689543318358867,0.9985993096838834,SEKER
32925,672.3730460040201,227.8735601734643,183.17894354140017,1.1957811836401966,0.558748707336144,33252,209.2390030420806,0.7679984003829539,0.9895827409292784,0.9612646079281615,0.9045728911254464,0.006802238087722379,0.0028623519099600803,0.8300932312018889,0.9990054111564403,SEKER
32934,667.4405344463573,206.68756763827798,190.38196854294898,1.152054345244706,0.5191633207010118,33401,207.15618501414318,0.7806799339536236,0.9863376928795163,0.922415198310223,0.9245961764227262,0.0068404818095255,0.003078848244671392,0.8551254241571223,0.998021594932159,SEKER
32947,665.8014416107201,217.1960764726489,204.98231431121462,1.0671749346143142,0.28864203289792345,33336,204.4430746448713,0.7605712025250344,0.9886108339598058,0.9295698056539261,0.9811109005278383,0.00640398826410068,0.0035602732289466616,0.9488725338283828,0.9985970714110453,SEKER
32951,703.5778797153461,222.86290142273958,186.4917295519036,1.2422590928549109,0.5708957934923697,33524,203.70830752502505,0.7711055596692087,0.9832830410122801,0.8679001689493719,0.9002511626969193,0.0069168377629407725,0.0028512531022897992,0.8165385617373738,0.9976866476749995,SEKER
32988,675.3952904021754,232.39713537305497,192.08861732762162,1.2033614359087266,0.5581661831332103,33461,211.01397944088933,0.7631053647455694,0.9867390478171683,0.9120359407101876,0.908282800922908,0.006863996606521557,0.0029268955198826327,0.8332307627099735,0.9984589488865666,SEKER
33006,659.4533526261262,226.78652622012268,190.22829898184366,1.189500956539259,0.5421725787685444,33458,205.19105376855413,0.7595266776120551,0.9853486532915439,0.9302410059718614,0.912591535450889,0.006793957898906853,0.0029388313483586686,0.8321434480021345,0.9993217365523784,SEKER
33010,672.3526541783285,230.60050400478542,184.10334178208635,1.2101949866836412,0.5521088091246937,33374,197.97663800892485,0.7894979612387713,0.9884566523602203,0.9372630864015572,0.9120992458891551,0.0067611584101901784,0.0028824060554896403,0.8340486360628924,0.9999032185141825,SEKER
33013,648.4753227467654,224.54902641355912,193.66635319363846,1.1845319003580639,0.5388203021907634,33289,212.78925384648548,0.7925268157728689,0.989945686868059,0.969599106046199,0.9136979543592898,0.006797899215171876,0.002937177238510389,0.8428651213771186,0.9991788748960145,SEKER
33019,631.4594880797201,230.16522178417384,190.40796000019148,1.1953316368969198,0.5544727851228384,33340,196.4037547094184,0.7709422606895131,0.9893707419184319,0.9674580138604295,0.9146343687244873,0.006784833830659369,0.002917749640477172,0.8386492570974634,0.9989326532323959,SEKER
33051,660.6037384846716,220.71122211913558,193.6148968424702,1.1367589342286935,0.469770502998114,33423,203.07773724374482,0.7748137953938576,0.9892044803755699,0.9411331164800453,0.9335654168107121,0.00653011338866443,0.003186856472981956,0.8788648332365073,0.9987058570167063,SEKER
33058,666.4419407004578,222.5052289371292,193.01275375599693,1.1777321521562125,0.551764243729771,33320,199.30613378255777,0.8022944877958976,0.9926300636508777,0.9676373107775949,0.9071831327428642,0.007000135927261811,0.0028922724698873,0.8375935245777516,0.9977782778909013,SEKER
33062,677.4265672009936,228.82416274057277,182.02216639545028,1.194887258172569,0.5131928115128861,33439,207.7190870165434,0.7749844554723063,0.9894559736468146,0.93524882538807,0.9227376129923495,0.006703241083014428,0.0030564864554167943,0.8535849922255316,0.9992435277652301,SEKER
33078,648.716719686592,242.4138635721534,177.30604550258684,1.3219427326586115,0.6409037506015484,33333,201.01016420398133,0.7883476520288518,0.9933173430366496,0.9498508252102034,0.8683364633854206,0.007135952272768688,0.0025243701506089573,0.7726066841529134,0.9993790777558222,SEKER
33078,677.5703940186621,206.09729870701338,188.3735900548074,1.1722713949747694,0.5072472231034859,33327,206.14665153511615,0.7732350517834858,0.9925648387515664,0.9739482711812476,0.9240373388621655,0.006752471260458868,0.00306668447041154,0.8669971978678889,0.9993332928542544,SEKER
33089,697.7891491605662,222.80355923302858,193.04908897919134,1.1241908543927412,0.44443371118548036,33466,204.75386670196417,0.7701746418048108,0.9888655511032179,0.9356708827812487,0.946220180370934,0.0066963052116613695,0.0032602462520562353,0.8953554960785193,0.9986665933487786,SEKER
33090,633.0983913048722,229.70429645226451,188.16564628069762,1.2390526190354516,0.5944125184873071,33352,198.02765436186598,0.7690352738066933,0.9922445694498321,0.9694672013571557,0.8975502083611752,0.006905055652690629,0.0027716427986786744,0.8071329812960165,0.9995910454982062,SEKER
33143,640.2475482886463,219.76592084925772,189.50626355277288,1.1684773627065,0.5307545171705703,33377,214.78118348017318,0.7716873845371751,0.9935376596872669,0.9920142172963748,0.9281849522185476,0.006726253700651568,0.003015235365615055,0.8446934426091987,0.9994524554516714,SEKER
33159,627.068209069361,222.62883121733904,193.15073490269208,1.2062259046428128,0.5132442981699484,33415,209.51441234153347,0.7868883659464643,0.9925562550592866,0.9707435625791022,0.9196968767059192,0.006674765127978942,0.002957538174506389,0.8515864777937883,0.9989665993005634,SEKER
33168,695.4919793883802,244.21142632853255,187.5674531517255,1.2804757860408915,0.6393158619903974,33542,196.10094199462253,0.7548886403704105,0.9887496438404217,0.904761743638507,0.8759807092711269,0.007050169814344637,0.0025430024145530034,0.764041164113156,0.9982412044514767,SEKER
33171,669.8287384680116,226.12277894451327,186.45703085997667,1.2024517463336712,0.5225759694891059,33429,216.17954002183106,0.7863330137097844,0.9917655169584262,0.9677055160203337,0.925200319732523,0.006651967480108176,0.0029871688341777673,0.8565471495622226,0.9983201157407827,SEKER
