step,x,y,h
49,-0.36415756832167573,0.5000000099026418,-2.2136940553764483e-07
50,-0.35611916824363954,0.5000000081213941,-2.216977124932827e-07
51,-0.34808076816366623,0.5000000063391408,-2.215607467266645e-07
52,-0.340042368103859,0.500000004559647,-2.2098109849193294e-07
53,-0.33200396807433286,0.5000000027862346,-2.200513113541987e-07
54,-0.3239655680779475,0.5000000010212613,-2.1891864140646512e-07
55,-0.3159271681169846,0.4999999992657432,-2.1776175178599029e-07
56,-0.3078887681869808,0.4999999975192028,-2.167628917082494e-07
57,-0.2998503682692916,0.49999999577974635,-2.1607972895893625e-07
58,-0.2918119683393953,0.49999999404436213,-2.1582072533411735e-07
59,-0.283773568381939,0.4999999923093945,-2.1602772777569766e-07
60,-0.27573516839230283,0.4999999905711182,-2.1666870931436277e-07
61,-0.26769676836799816,0.499999988826328,-2.176422982592076e-07
62,-0.2596583683093448,0.4999999870728475,-2.187937242209393e-07
63,-0.25161996822910326,0.4999999853098772,-2.1993980169969905e-07
64,-0.2435815681513386,0.4999999835381261,-2.2089854872617302e-07
65,-0.2355431680964274,0.49999998175969623,-2.2151839432663122e-07
66,-0.22750476807251815,0.4999999799777494,-2.2170196812317132e-07
67,-0.21946636808218925,0.4999999781960001,-2.214209619720235e-07
68,-0.21142796812731923,0.49999997641812766,-2.2072004382634248e-07
69,-0.20338956820117374,0.499999974647195,-2.197096523311329e-07
70,-0.1953511682830062,0.49999997288516673,-2.1854888460086843e-07
71,-0.18731276834900204,0.49999997113260397,-2.174209261050852e-07
72,-0.1792743683860875,0.4999999693885722,-2.1650449613383334e-07
73,-0.17123596839059796,0.49999996765078814,-2.159454189732764e-07
74,-0.16319756836004387,0.4999999659159758,-2.1583301774795797e-07
75,-0.15515916829626905,0.4999999641803835,-2.1618535960530177e-07
76,-0.14712076821463094,0.49999996244038153,-2.1694617430435015e-07
77,-0.1390823681397527,0.4999999606930388,-2.179941311364003e-07
78,-0.13104396808998972,0.49999995893659044,-2.1916265348346198e-07
79,-0.12300556807178092,0.49999995717071877,-2.2026678151526348e-07
80,-0.11496716808760625,0.4999999553965977,-2.2113243066989834e-07
81,-0.10692876813864542,0.4999999536167054,-2.216234002611652e-07
82,-0.09889036821568056,0.4999999518344284,-2.2166231484037632e-07
83,-0.09085196829624487,0.49999995005352865,-2.2124259665184514e-07
84,-0.08281356835771586,0.49999994827754923,-2.2042980920192478e-07
85,-0.07477516838923311,0.49999994650925916,-2.1935190294089167e-07
86,-0.06673676838777697,0.4999999447502146,-2.1817953209378032e-07
87,-0.05869836835097699,0.4999999430005089,-2.1709904603667654e-07
88,-0.05065996828255159,0.49999994125875435,-2.1628245291962868e-07
89,-0.04262156820031874,0.4999999395222986,-2.1585948501500147e-07
90,-0.034583168128914446,0.49999993778764723,-2.158967150348443e-07
91,-0.02654476808448685,0.499999936051021,-2.163873170377045e-07
92,-0.018506368072069866,0.4999999343089565,-2.172528434427677e-07
93,-0.010467968094144154,0.49999993255885655,-2.1835622348017667e-07
94,-0.0024295681508461416,0.4999999307993971,-2.1952351340187582e-07
95,0.005608831769649538,0.49999992903073326,-2.2057088959948613e-07
96,0.013647231691074329,0.4999999272544726,-2.213330207481473e-07
97,0.02168563163444589,0.4999999254734219,-2.216888738313726e-07
98,0.029724031608573932,0.49999992369114526,-2.2158115684538355e-07
99,0.03776243161610585,0.4999999219114063,-2.2102609780047747e-07
100,0.045800831659090185,0.49999992013757044,-2.2011153608144586e-07
101,0.05383923173162481,0.49999991837207036,-2.1898304426378048e-07
102,0.061877631813672965,0.4999999166160164,-2.178203144783098e-07
103,0.06991603188112008,0.49999991486901824,-2.168079615849938e-07
104,0.07795443192009764,0.49999991312924774,-2.161058882556509e-07
105,0.08599283192664697,0.49999991139373284,-2.1582428349582986e-07
106,0.09403123189827531,0.49999990965883134,-2.1600691353188294e-07
107,0.10206963183625092,0.49999990792080823,-2.166248140764084e-07
108,0.11010803175502483,0.4999999061764249,-2.1758092709563433e-07
109,0.11814643167908456,0.49999990442344733,-2.1872489196017338e-07
110,0.1261848316275227,0.49999990266099736,-2.1987609819226358e-07
111,0.13422323160734137,0.49999990088969254,-2.2085191598905597e-07
112,0.14226163162103,0.49999989911155296,-2.214968891497507e-07
113,0.1503000316700435,0.4999998973296833,-2.2170809423388974e-07
114,0.15833843174605458,0.49999989554778435,-2.214520226573631e-07
115,0.16637683182715413,0.49999989376956366,-2.2076995714068144e-07
116,0.17441523189024813,0.49999989199814443,-2.1977087867069376e-07
117,0.1824536319237106,0.49999989023556846,-2.1861345632392047e-07
118,0.1904920319243313,0.49999988848247345,-2.1748059587870666e-07
119,0.19853043188968433,0.49999988673799567,-2.1655073890648812e-07
120,0.20656883182279534,0.4999998849999109,-2.1597030306226458e-07
121,0.21460723174064342,0.49999988326498745,-2.1583109929224417e-07
122,0.22264563166792917,0.49999988152949587,-2.161558470690959e-07
123,0.23068403162159853,0.499999879789795,-2.1689405791517575e-07
124,0.23872243160714451,0.4999998780429057,-2.1792935546830412e-07
125,0.24676083162703757,0.49999987628698267,-2.1909751285701187e-07
126,0.2547992316818171,0.4999998745216114,-2.2021270695477375e-07
127,0.26283763176058,0.49999987274787605,-2.2109757878553808e-07
128,0.27087603183997955,0.4999998709681902,-2.2161188611288739e-07
129,0.2789144318983833,0.49999986918591255,-2.2167480360323855e-07
130,0.28695283192627513,0.49999986740481195,-2.2127725239493718e-07
131,0.29499123192090015,0.49999986562846427,-2.2048269206041775e-07
132,0.3030296318800672,0.4999998638596903,-2.1941667138486158e-07
133,0.31106803180887876,0.49999986210011166,-2.1824715704846296e-07
134,0.31910643172662856,0.4999998603498963,-2.1715851893048577e-07
135,0.3271448316576826,0.49999985860773577,-2.163229003738096e-07
136,0.33518323161672486,0.4999998568710487,-2.1587311741291264e-07
137,0.34322163160806207,0.49999985513638706,-2.1588123616027108e-07
138,0.35126003163419084,0.499999853399976,-2.163465263055488e-07
139,0.3592984316943825,0.49999985165831534,-2.1719516401427342e-07
140,0.3673368317751089,0.4999998499087347,-2.1829201716225587e-07
141,0.37537523185208715,0.49999984814982085,-2.1946260458901163e-07
142,0.383413631905509,0.49999984638164297,-2.2052129758919544e-07
143,0.3914520319277568,0.4999998446057411,-2.21300916341856e-07
144,0.3994904319162957,0.49999984282487575,-2.2167888286771808e-07
145,0.4075288318694187,0.49999984104258927,-2.215959684141125e-07
146,0.415567231794569,0.4999998392626468,-2.2106522708217832e-07
147,0.42360563171303867,0.49999983748843874,-2.2016998228347454e-07
148,0.4316440316483384,0.49999983572245216,-2.190511083179594e-07
149,0.43968243161288,0.49999983396587605,-2.1788537587641266e-07
150,0.44772083161010817,0.4999998322184133,-2.168577308084182e-07
151,0.45575923164249355,0.49999983047832336,-2.1613174728418842e-07
152,0.46379763170767735,0.4999998287426936,-2.1582308380218551e-07
153,0.4718360317895631,0.49999982700790147,-2.1598062539940393e-07
154,0.47987443186346945,0.49999982527018866,-2.1657872481641157e-07
155,0.4879128319116757,0.4999998235262645,-2.1752176931983878e-07
156,0.49595123192818946,0.4999998217738238,-2.1866001256767358e-07
157,0.5039896319105376,0.4999998200119148,-2.1981360030676115e-07
158,0.5120280318578102,0.4999998182410832,-2.208007920692605e-07
159,0.5200664317799814,0.4999998164632836,-2.2146608391332248e-07
160,0.5281048316999367,0.4999998146815689,-2.2170422480635017e-07
161,0.5361432316398653,0.49999981289960926,-2.2147681220190166e-07
162,0.5441816316100044,0.49999981112111813,-2.2081888831159595e-07
163,0.5522200316132378,0.4999998093492622,-2.198341223315627e-07
164,0.5602584316518648,0.49999980758616197,-2.1867878125632278e-07
165,0.5682968317215552,0.49999980583255127,-2.1753674826230152e-07
166,0.568335917541585,0.5000290485886705,-0.029506679949748444
167,0.5683361679132771,0.5000379715985492,-0.057741568931384366
168,0.568336531660361,0.5000439388264578,-0.08598885381901554
169,0.5683366865540407,0.5000428434939121,-0.11422376798256523
170,0.5683361226653081,0.5000419387344247,-0.14247708394634012
171,0.5683342052088622,0.5000413810892315,-0.17077257548864316
172,0.5683319683512522,0.5000412727331652,-0.19907668466527637
173,0.5683315529024678,0.5000416073367693,-0.22737789322988386
174,0.5683339128268646,0.5000422584319516,-0.2556726746588005
175,0.5683361554577895,0.5000430465919145,-0.28396039428328734
176,0.5683382349285062,0.5000437810107792,-0.31224143911600055
177,0.5683401067371265,0.500044288546023,-0.34051644718321367
178,0.5683417340937731,0.5000444535103756,-0.3687860336181759
179,0.5683424233854782,0.5000442450422045,-0.39705081585522417
180,0.5683408527901382,0.5000437334796953,-0.42531148253832946
181,0.5683392822618377,0.5000430536263403,-0.4535686687754203
182,0.5683377697319839,0.5000423660739574,-0.4818228725983188
183,0.5683363887646575,0.5000418294925525,-0.5100743903090132
184,0.568335208278064,0.5000415631641528,-0.5383233524803848
185,0.5683343494023644,0.5000416197838644,-0.566569874369028
186,0.568335037651138,0.500041971174563,-0.5948141992213718
187,0.568336292290253,0.5000425167460338,-0.6230566652518532
188,0.5683375646137987,0.5000431224397057,-0.651297556448492
189,0.5683387555116157,0.5000436463959856,-0.6795370038734352
190,0.5683397675380443,0.5000439714183794,-0.7077749763459259
191,0.5683405001036507,0.5000440316175826,-0.7360114113096434
192,0.5683399884865383,0.5000438277152444,-0.7642463727370843
193,0.5683389344839443,0.5000434249664109,-0.7924800723807769
194,0.5683377929532134,0.5000429268257235,-0.8207127429851122
195,0.5683366791150402,0.5000424527285683,-0.8489445062313948
196,0.5683357144863307,0.5000421098597434,-0.8771753184791433
197,0.5683349966571609,0.5000419685602431,-0.9054050630805209
198,0.5683346414188745,0.5000420478721781,-0.9336337030058146
199,0.5683353150791348,0.5000423131045418,-0.9618613595373343
200,0.568336358783795,0.5000426877331039,-0.9900882312556244
201,0.5683374357431256,0.5000430776291113,-1.0183144503528894
202,0.568338405845883,0.5000433927660577,-1.046540004975421
203,0.568339145431737,0.5000435679950225,-1.074764783999604
204,0.5683393670130691,0.5000435766010993,-1.1029887072915483
205,0.5683386510373025,0.5000434341631182,-1.131211821009621
206,0.5683377135850376,0.5000431896929273,-1.1594342658467818
207,0.5683366745287813,0.5000429100589933,-1.187656168947023
208,0.5683356844546894,0.5000426627574976,-1.215877553828919
209,0.5683348888969844,0.5000424994021895,-1.244098347053586
210,0.5683343929305563,0.5000424449156361,-1.2723184687087483
211,0.5683342348161164,0.5000424947001386,-1.3005379176457061
212,0.568334585135836,0.5000426197345229,-1.328756776200825
213,0.5683355166761046,0.5000427773681783,-1.3569751387507596
214,0.568336517605969,0.5000429247440594,-1.3851930381190125
215,0.5683373749654523,0.5000430304191397,-1.413410439323377
216,0.5683377634160779,0.5000430809303911,-1.441627294130004
217,0.5683374256092985,0.5000430813917668,-1.46984359690088
218,0.5683367611801843,0.5000430502618917,-1.4980593882636055
219,0.5683358660631297,0.5000430106008477,-1.5262747123735683
220,0.5683348835813306,0.500042980968474,-1.5544895787795359
221,0.568466094399976,0.49200124166641607,-1.5544316155249258
222,0.5685977940976907,0.48396225506202106,-1.5544139430449366
223,0.5687296255306864,0.47592617570622087,-1.5543957610016212
224,0.568861145593405,0.46789086398913055,-1.554385550621014
225,0.568992606407028,0.4598553305594836,-1.5543816821892513
226,0.5691240796830896,0.45181927625783724,-1.554381699672561
227,0.5692556998522074,0.44378270000575554,-1.5543833691646085
228,0.5693874825647072,0.4357457289029787,-1.5543852839129355
229,0.569519372466599,0.4277085124996733,-1.5543867535824916
230,0.5696512568583312,0.41967117287069405,-1.5543875644669625
231,0.5697831416749608,0.41163379021702434,-1.554387840139278
232,0.5699150301498569,0.40359640798554325,-1.5543877791922895
233,0.5700469229274707,0.39555904346300463,-1.554387565338062
234,0.5701788192108693,0.387521698906386,-1.5543873268696289
235,0.5703107177205733,0.3794843698927984,-1.5543871354557586
236,0.5704426172530216,0.3714470504493682,-1.5543870204454642
237,0.5705745170351418,0.36340973558763817,-1.554386974202635
238,0.5707064166000334,0.35537242198753066,-1.5543869713270253
239,0.5708383158023499,0.3473351079254872,-1.5543869846375082
240,0.5709702146741071,0.33929779279019895,-1.5543869963303911
241,0.5711021133228388,0.33126047658747776,-1.554387001766257
242,0.5712340118635786,0.3232231595702616,-1.554387005015906
243,0.5713659103841736,0.31518584203051264,-1.5543870105529984
244,0.5714978089353212,0.30714852421075006,-1.5543870176554295
245,0.5716297075351371,0.29911120627477217,-1.5543870213012096
246,0.5717616061795833,0.29107388830925157,-1.5543870177129924
247,0.5718935048530269,0.28303657035030827,-1.5543870089091252
248,0.5720254035364121,0.27499925241642403,-1.5543870018335078
249,0.572157302212702,0.2669619345221157,-1.554387002697978
250,0.5722892008699249,0.25892461667297856,-1.554387011574656
251,0.5724210995021782,0.2508872988648166,-1.5543870221344938
252,0.5725529981092053,0.2428499810931308,-1.5543870268918423
253,0.5726848966953606,0.23481266335569528,-1.5543870234267607
254,0.5728167952684077,0.2267753456423811,-1.5543870161645839
255,0.5729486938380502,0.21873802793090405,-1.5543870121976293
256,0.5730805924141761,0.21070071019907122,-1.554387014882761
257,0.5732124910052132,0.2026633924365669,-1.554387020893712
258,0.5733443896169944,0.1946260746409681,-1.5543870233256516
259,0.573476288252055,0.18658875681022957,-1.5543870180710353
260,0.5736081869092108,0.17855143894798506,-1.5543870077751702
261,0.5737400855836333,0.1705141210718899,-1.5543869998166047
262,0.5738719842676965,0.16247680320664548,-1.5543870000499247
263,0.5740038829523844,0.1544394853685248,-1.554387007809642
264,0.5741357816287254,0.14640216756247268,-1.554387016571293
265,0.5742676802890498,0.13836484979080904,-1.5543870196738014
266,0.5743995789281803,0.13032753205373496,-1.5543870160443727
267,0.5745314775443953,0.1222902143396114,-1.554387010883312
268,0.5746633761396408,0.11425289662990215,-1.5543870109817213
269,0.5747952747194236,0.10621557889052417,-1.55438701796036
270,0.5749271732912228,0.09817826112030634,-1.5543870265004658
271,0.5750590718638788,0.0901409433167233,-1.5543870293695812
272,0.5751909704461885,0.08210362547792187,-1.5543870235522848
273,0.5753228690453853,0.07406630761041318,-1.5543870129962991
274,0.575454767665872,0.06602898973475643,-1.5543870053069888
275,0.5755866663086334,0.05799167187490784,-1.554387005287785
276,0.5757185649712508,0.04995435404418914,-1.554387011003781
277,0.5758504636482406,0.041917036246266554,-1.5543870158045232
278,0.5759823623317859,0.033879718483500146,-1.554387014465412
279,0.5761142610130195,0.025842400754118314,-1.5543870079688153
280,0.5762461596835804,0.017805083042944283,-1.5543870026661812
281,0.576378058336904,0.009767765325261172,-1.5543870045582837
282,0.5765099569690632,0.0017304475823577982,-1.554387013774336
283,0.5766418555793387,-0.00630687019241698,-1.554387024172149
284,0.576773754170487,-0.014344188001496318,-1.5543870284583707
285,0.576905652748369,-0.02238150584607454,-1.5543870243444977
286,0.577037551320882,-0.030418823717131047,-1.554387016334582
287,0.5771694498966297,-0.0384561415922352,-1.554387011599578
288,0.5773013484837046,-0.04649345944842949,-1.5543870136140945
289,0.5774332470885384,-0.054530777274463815,-1.5543870191932498
290,0.5775651457147947,-0.06256809506719638,-1.5543870215357192
291,0.5776970443626686,-0.07060541282422668,-1.554387016542218
292,0.5778289430289433,-0.07864273054906395,-1.5543870067664542
293,0.5779608417076493,-0.08668004825933608,-1.554386999448837
294,0.5780927403909356,-0.09471736597986746,-1.5543870003279514
295,0.5782246390701191,-0.10275468372725763,-1.5543870086756872
296,0.5783565377370408,-0.1107920015068359,-1.554387017934636
297,0.5784884363855105,-0.11882931932117971,-1.5543870213939885
298,0.5786203350123099,-0.1268666371706381,-1.554387017897418
299,0.578752233617556,-0.13490395504371747,-1.554387012564776
300,0.5788841322046512,-0.14294127291674097,-1.5543870119366214
301,0.5790160307799173,-0.1509785907683348,-1.5543870178931922
302,0.5791479293516942,-0.15901590858929227,-1.5543870257796473
303,0.5792798279288891,-0.16705322637678452,-1.5543870284310792
304,0.5794117265194637,-0.17509054412856842,-1.5543870225473957
305,0.5795436251292926,-0.1831278618501498,-1.554387011766934
306,0.5796755237613622,-0.19116517956126614,-1.5543870036926748
307,0.579807422415196,-0.19920249728616626,-1.5543870034657334
308,0.5799393210867531,-0.20723981503909605,-1.5543870095298848
309,0.5800712197690947,-0.21527713282424896,-1.554387015288303
310,0.5802031184536235,-0.22331445064426408,-1.5543870151409114
311,0.5803350171314177,-0.23135176849823075,-1.5543870095238332
312,0.580466915794491,-0.23938908637215958,-1.5543870044747046
313,0.5805988144370738,-0.2474264042417019,-1.554387006116438
314,0.5807307130567243,-0.25546372208752166,-1.5543870149721881
315,0.5808626116547765,-0.26350103990237156,-1.554387025188669
316,0.5809945102359817,-0.27153835768366896,-1.5543870294054805
317,0.5811264088076764,-0.2795756754297319,-1.5543870250074052
318,0.5812583073787572,-0.28761299314841265,-1.5543870162638578
319,0.5813902059583659,-0.29565031086126875,-1.5543870104882895
320,0.5815221045543096,-0.30368762859144843,-1.5543870116284721
321,0.5816540031716797,-0.3117249463507877,-1.5543870169542984
322,0.5817859018121192,-0.3197622641425476,-1.554387019747932
323,0.5819178004736915,-0.3277995819692089,-1.554387015570685
324,0.5820496991511104,-0.3358368998280899,-1.5543870065057794
325,0.5821815978364268,-0.3438742177026544,-1.5543869995695003
326,0.582313496520342,-0.3519115355683313,-1.5543870006571674
327,0.582445395193884,-0.3599488534080231,-1.554387009360518
328,0.5825772938498555,-0.3679861712161786,-1.5543870192409754
329,0.5827091924838194,-0.3760234889903994,-1.5543870233309693
330,0.5828410910947648,-0.38406080673001286,-1.554387020022913
331,0.5829729896854099,-0.3920981244455369,-1.5543870141744849
332,0.5831048882618199,-0.40013544216007757,-1.5543870125014179
333,0.5832367868322811,-0.40817275989536084,-1.5543870173863026
334,0.5833686854058803,-0.41621007766101636,-1.5543870246254066
335,0.583500583991181,-0.42424739545969664,-1.5543870271320386
336,0.5836324825949819,-0.4322847132935283,-1.5543870213198157
337,0.5837643812211304,-0.44032203115763746,-1.5543870104955146
338,0.5838962798697738,-0.4483593490330022,-1.5543870022221107
339,0.584028178537427,-0.4563966668952217,-1.5543870019411063
340,0.5841600772177099,-0.4644339847294157,-1.5543870084517237
341,0.5842919759023453,-0.47247130253128466,-1.5543870152037418
342,0.5844238745823251,-0.4805086202984826,-1.5543870162227489
343,0.5845557732493485,-0.48854593803168306,-1.5543870114005196
344,0.5846876718972861,-0.49658325574418166,-1.5543870064652459
345,0.5848195705231495,-0.504620573460241,-1.554387007677807
346,0.5849514691273732,-0.5126578911999317,-1.5543870159877908
347,0.5850833677136703,-0.5206952089710368,-1.5543870258722479
348,0.5852152662885883,-0.5287325267759926,-1.5543870299363018
349,0.5853471648605603,-0.5367698446164489,-1.554387025247087
350,0.5854790634384429,-0.5448071624851314,-1.554387015825476
351,0.5856109620300041,-0.5528444803608407,-1.554387009105767
352,0.5857428606408164,-0.5608817982198149,-1.5543870094956191
353,0.5858747592735292,-0.5689191160493027,-1.5543870147171066
354,0.5859041011831985,-0.5689577178743707,-1.5839256627414993
355,0.5859128223393623,-0.5689578201506347,-1.612146668979577
356,0.5859186125172624,-0.5689580743303458,-1.6403756503772602
357,0.5859174141935783,-0.5689582350553141,-1.6686104789246852
358,0.5859164728569424,-0.5689581235077377,-1.6968481600416283
359,0.5859159506212457,-0.568956471334958,-1.7251347720068873
360,0.5859159459214592,-0.5689546162383647,-1.753440263434075
361,0.5859164199047148,-0.5689560360456958,-1.7817459250869765
362,0.5859171972157754,-0.5689585384481864,-1.8100455890360911
363,0.5859179530848777,-0.5689608742614224,-1.8383376758247547
364,0.5859184801656788,-0.568962984848718,-1.8666223812453369
365,0.5859186575205411,-0.5689648349431653,-1.8949005429085863
366,0.5859184496936237,-0.5689660807949326,-1.9231730592124523
367,0.5859179235756873,-0.568964870921322,-1.9514406362824492
368,0.5859172231106565,-0.5689631763094729,-1.9797037985616943
369,0.5859165148473267,-0.5689615577700976,-2.00796298590322
370,0.5859159621872875,-0.5689600796494076,-2.0362186986001407
371,0.5859156884418566,-0.5689588037202846,-2.064471469714203
372,0.5859157483216362,-0.5689580077208017,-2.092721743296194
373,0.5859161103700452,-0.5689590126751014,-2.120969758436848
374,0.585916672542227,-0.5689603216489925,-2.1492155902338927
375,0.5859172979380687,-0.568961638938283,-2.177459283016841
376,0.5859178401250096,-0.5689628726683832,-2.2057009960801985
377,0.5859181773410725,-0.568963931326492,-2.233941013696645
378,0.5859182402770275,-0.5689647483608945,-2.262179622569178
379,0.5859180276087493,-0.56896457298941,-2.290416962714914
380,0.5859176067950475,-0.5689634881854977,-2.318652999529533
381,0.5859170864841208,-0.568962324346304,-2.3468876489645467
382,0.5859165911221071,-0.5689611909579623,-2.3751209262768898
383,0.585916233003894,-0.5689602041588373,-2.403353002254847
384,0.5859160864316584,-0.5689594576983118,-2.4315841107753617
385,0.585916172131318,-0.5689591986917542,-2.4598143935074286
386,0.5859164531774488,-0.5689601052364298,-2.488043820430929
387,0.5859168501339372,-0.5689611597083253,-2.5162722748078834
388,0.5859172642220771,-0.5689622442859289,-2.544499694484112
389,0.5859175997357984,-0.5689632238455137,-2.5727261634006156
390,0.5859177864905083,-0.5689639785959235,-2.6009518648731578
391,0.5859177945798542,-0.56896436334198,-2.62917694593398
392,0.5859176389828369,-0.5689637856754015,-2.6574014157675645
393,0.5859173719786849,-0.5689628396282492,-2.6856251745335857
394,0.5859170655761827,-0.5689617965855095,-2.7138481314341707
395,0.5859167934601989,-0.56896080308342,-2.7420703047477355
396,0.5859166131967137,-0.5689600010715463,-2.7702918167753747
397,0.5859165539826552,-0.5689594932749624,-2.798512796032476
398,0.5859166127261232,-0.5689593913846436,-2.826733281278652
399,0.5859167585132371,-0.5689600767278544,-2.8549532124001984
400,0.5859169439821533,-0.5689610630243984,-2.8831725109020803
401,0.5859171200992953,-0.5689620646790565,-2.911391163466607
402,0.5859172487073646,-0.568962924146144,-2.9396092364334097
403,0.5859173108107836,-0.5689634773420364,-2.9678268161195
404,0.5859173085339229,-0.5689633291880081,-2.996043939416149
405,0.5859172607622095,-0.5689626559792254,-3.0242605803325815
406,0.5859171942324727,-0.5689617565747928,-3.0524766964603964
407,0.585917133631957,-0.5689607722998415,-3.0806922811253354
408,0.5859170936399386,-0.5689598672638856,-3.1089073693947755
409,0.5778785846471118,-0.5692227792389295,-3.108890565472361
410,0.5698428416475211,-0.5694861270528763,-3.108840544873375
411,0.5618100015546283,-0.5697495566138955,-3.108813626708636
412,0.553777928453525,-0.5700126809322019,-3.108803086893294
413,0.5457456335561317,-0.5702758179174368,-3.1087988049931625
414,0.5377128176382798,-0.5705389515359003,-3.1087984679685294
415,0.5296794797132273,-0.5708021854057559,-3.108799925735401
416,0.5216457469107537,-0.5710655891763059,-3.108801780397796
417,0.5136117690859909,-0.5713291040409173,-3.10880326463591
418,0.5055776675011271,-0.571592615511778,-3.1088040671046966
419,0.49754352299155347,-0.5718561280269097,-3.1088043172187447
420,0.48950937902624403,-0.5721196441940598,-3.1088042367475994
421,0.48147525290280624,-0.57238316439165,-3.108804023837839
422,0.47344114684597355,-0.5726466877941563,-3.1088038033986183
423,0.46540705639782354,-0.5729102131952507,-3.1088036289361325
424,0.4573729755633897,-0.573173739511075,-3.108803510324367
425,0.44933889930320975,-0.5734372659942452,-3.108803442190135
426,0.44130482430247486,-0.5737007922507383,-3.1088034177715573
427,0.43327074883632716,-0.5739643181568355,-3.108803428211902
428,0.4252366722907359,-0.574227843749746,-3.108803457908017
429,0.4172025946653303,-0.574491369133958,-3.108803486311395
430,0.4091685162112351,-0.574754894418867,-3.108803497450242
431,0.40113443722653097,-0.5750184196871405,-3.1088034892334013
432,0.393100357960484,-0.575281944986174,-3.108803473538131
433,0.38506627857841264,-0.5755454703330283,-3.108803465848533
434,0.377032199168061,-0.5758089957243432,-3.1088034725737543
435,0.3689981197714299,-0.5760725211459468,-3.108803486546809
436,0.3609640404125176,-0.5763360465803095,-3.1088034942934866
437,0.3529299611036019,-0.5765995720116952,-3.1088034884942717
438,0.34489588184345743,-0.5768630974289543,-3.1088034746227677
439,0.3368618026247167,-0.5771266228261571,-3.1088034659776653
440,0.3288277234427422,-0.5773901482020636,-3.1088034716239634
441,0.32079364429127605,-0.5776536735594346,-3.1088034880276694
442,0.31275956515312875,-0.5779171989042443,-3.1088035018724587
443,0.3047254860045083,-0.5781807242443413,-3.1088035016169053
444,0.29669140682909856,-0.5784442495877838,-3.1088034875857344
445,0.28865732762184565,-0.5787077749415809,-3.1088034716671116
446,0.28062324838093683,-0.5789713003109715,-3.1088034668770597
447,0.2725891691062054,-0.579234825698753,-3.1088034760125187
448,0.26455508980802467,-0.5794983511046092,-3.1088034894111827
